CustomerID,TotalOrders,TotalRevenue,AvgRevenue
C05096,36,80822.9296597804,2245.08137943835
C05097,61,119369.936688268,1956.8842080044
C05098,61,130614.512972917,2141.22152414618
C05099,53,91489.14335937,1726.21025206359
C05100,44,99238.9555688303,2255.43080838251
C05101,49,133759.36148226,2729.78288739306
C05102,49,120204.818129194,2453.15955365703
C05103,45,110706.249009499,2460.13886687775
C05104,35,93094.6195168768,2659.84627191076
C05105,64,101857.154492332,1591.51803894268
C05106,46,100591.954482563,2186.78161918615
C05107,46,119828.684697574,2604.97140646899
C05108,46,92439.2799454571,2009.54956403168
C05109,44,99451.6626640151,2260.2650605458
C05110,44,119109.254774257,2707.02851759675
C05111,53,115670.001344494,2182.45285555649
C05112,49,110797.552927913,2261.17454954924
C05113,51,110322.559836566,2163.18744777581
C05114,41,109855.580323725,2679.40439813964
C05115,53,116220.102344339,2192.83211970451
C05116,47,139768.39752063,2973.79569192829
C05117,46,83561.029613204,1816.54412202617
C05118,52,106520.179622364,2048.46499273776
C05119,48,103168.023937146,2149.33383202388
C05120,49,152618.526779886,3114.6638118344
C05121,50,99106.5680456174,1982.13136091235
C05122,51,99440.2961677538,1949.80972877949
C05123,42,86056.0862924837,2048.95443553533
C05124,56,149750.713479154,2674.11988355632
C05125,48,114190.484263821,2378.96842216293
C05126,58,135089.104508288,2329.1224915222
C05127,46,100651.681221512,2188.0800265546
C05128,44,133102.579635792,3025.05862808617
C05129,58,124550.268692234,2147.41842572817
C05130,47,91422.2667701241,1945.1546121303
C05131,56,139092.019082374,2483.7860550424
C05132,60,121718.642094908,2028.64403491513
C05133,53,89870.7247953188,1695.67405274186
C05134,37,96869.4812659308,2618.0940882684
C05135,52,108399.367920925,2084.60322924857
C05136,51,100941.784427571,1979.25067505042
C05137,43,96458.6396790418,2243.22417858237
C05138,53,107532.931007932,2028.92322656476
C05139,40,90238.4409742739,2255.96102435685
C05140,47,71649.6360865828,1524.46034226772
C05141,61,123599.935099931,2026.22844426116
C05142,51,117598.256353144,2305.84816378714
C05143,53,111108.532343298,2096.38740270374
C05144,59,144142.476529373,2443.09282253175
C05145,42,89902.7513477208,2140.54169875526
C05146,55,107024.698478722,1945.90360870403
C05147,55,116186.756310848,2112.48647837906
C05148,55,102689.288951468,1867.07798093578
C05149,57,133280.727978637,2338.25838559013
C05150,45,80420.1887076673,1787.11530461483
C05151,55,137804.022937653,2505.52768977551
C05152,45,117897.63869025,2619.94752645
C05153,37,87183.8234537854,2356.31955280501
C05154,43,107003.114538037,2488.4445241404
C05155,53,144566.564426026,2727.67102690615
C05156,28,64717.1313530672,2311.3261197524
C05157,46,100694.938788984,2189.02040845618
C05158,56,133371.075368643,2381.62634586863
C05159,48,103269.749028168,2151.45310475349
C05160,51,108634.4037716,2130.08634846275
C05161,50,105525.752122819,2110.51504245637
C05162,43,98908.6075755961,2300.20017617665
C05163,44,94594.2155765913,2149.86853583162
C05164,44,87518.202208661,1989.05005019684
C05165,57,139740.496523887,2451.5876583138
C05166,39,95771.8333984936,2455.68803585881
C05167,55,142037.023622033,2582.49133858242
C05168,66,129804.633192251,1966.73686654925
C05169,51,145749.275097261,2857.8289234757
C05170,38,80145.7943494897,2109.09985130236
C05171,63,183350.456669214,2910.32470903515
C05172,56,163396.97214025,2917.80307393303
C05173,49,119261.008997376,2433.89814280359
C05174,49,178550.796348795,3643.89380303663
C05175,50,133362.71626983,2667.25432539659
C05176,54,122751.634659331,2273.17841961724
C05177,50,105047.73742434,2100.9547484868
C05178,42,85877.3802034058,2044.69952865252
C05179,54,136696.422711347,2531.41523539532
C05180,55,131077.571240069,2383.22856800125
C05181,46,90181.6654466789,1960.47098797128
C05182,66,137724.488487133,2086.73467404747
C05183,45,128022.614926597,2844.94699836883
C05184,49,109344.023282318,2231.51067923097
C05185,40,75945.0376609139,1898.62594152285
C05186,54,79447.4219811781,1471.248555207
C05187,53,127049.81858628,2397.16638842038
C05188,53,131430.460482419,2479.82000910225
C05189,41,88030.9116838849,2147.09540692402
C05190,54,113674.054911186,2105.07509094789
C05191,46,93314.3604081195,2028.57305235042
C05192,60,131181.884896148,2186.36474826914
C05193,56,129041.328518701,2304.30943783395
C05194,60,103407.707592019,1723.46179320031
C05195,58,127491.683549497,2198.13247499133
C05196,40,73260.3825666201,1831.5095641655
C05197,52,137110.167065562,2636.73398203005
C05198,40,80022.6499948307,2000.56624987077
C05199,39,78720.9115177527,2018.48491071161
C05200,51,98233.1907957871,1926.14099599583
C05201,40,86868.7305400871,2171.71826350218
C05202,47,96243.0083214421,2047.72358130728
C05203,53,111321.141325608,2100.398892936
C05204,47,91965.8788784228,1956.72082720048
C05205,63,177328.417781428,2814.73679018139
C05206,62,128816.985009016,2077.69330659703
C05207,55,122437.444523645,2226.13535497537
C05208,61,153847.947207476,2522.09749520453
C05209,51,130393.60827879,2556.73741723117
C05210,55,100299.743869724,1823.63170672226
C05211,52,114594.358431097,2203.73766213649
C05212,54,120680.149986426,2234.81759234123
C05213,49,114708.963620497,2340.99925756117
C05214,62,142767.536137991,2302.70219577405
C05215,47,112165.288219443,2386.4954940307
C05216,50,111663.043224193,2233.26086448386
C05217,58,103142.525922863,1778.31941246315
C05218,32,88171.4800646554,2755.35875202048
C05219,45,112739.784933814,2505.32855408476
C05220,42,98251.2908248956,2339.3164482118
C05221,57,132236.704096178,2319.94217712592
C05222,51,88665.5367894629,1738.53993704829
C05223,56,101239.117625538,1807.84138617033
C05224,54,93818.8854090254,1737.3867668338
C05225,50,113287.658512875,2265.7531702575
C05226,40,85174.7672338539,2129.36918084635
C05227,56,128947.399317741,2302.63213067394
C05228,59,123785.519481385,2098.05965222686
C05229,39,86008.2262957504,2205.33913578847
C05230,48,109104.438881965,2273.00914337426
C05231,63,133481.846385254,2118.7594664326
C05232,47,71587.8342545657,1523.14540967161
C05233,50,123267.436175012,2465.34872350024
C05234,59,108682.627717213,1842.07843588497
C05235,55,114204.803365462,2076.45097028112
C05236,44,130224.762428609,2959.65369155929
C05237,45,89800.7950810511,1995.57322402336
C05238,47,92633.4323108027,1970.92409171921
C05239,48,115164.275376627,2399.25573701307
C05240,46,101198.963511382,2199.97746763874
C05241,51,111498.75417444,2186.25008185177
C05242,60,118346.181200649,1972.43635334416
C05243,50,108935.362591307,2178.70725182615
C05244,57,152553.640704028,2676.37966147418
C05245,49,98737.4334795435,2015.04966284783
C05246,57,120271.85154946,2110.03248332386
C05247,56,152284.878154611,2719.37282418948
C05248,49,146835.36209131,2996.64004267979
C05249,39,61958.3121392767,1588.67467023786
C05250,50,114054.320490338,2281.08640980676
C05251,42,73610.0082968945,1752.61924516416
C05252,54,138718.926754007,2568.8690139631
C05253,48,114087.469740848,2376.82228626767
C05254,57,153400.650703335,2691.23948602343
C05255,56,104465.781353897,1865.46038131959
C05256,40,95310.7783248439,2382.7694581211
C05257,61,124688.499115533,2044.07375599234
C05258,50,110978.95588279,2219.57911765581
C05259,42,144268.131612076,3434.95551457324
C05260,61,156604.746360361,2567.29092394035
C05261,51,125405.967597992,2458.9405411371
C05262,57,141378.639017381,2480.32700030494
C05263,52,190022.38205821,3654.2765780425
C05264,49,111527.27347341,2276.06680557979
C05265,52,120913.669649647,2325.26287787782
C05266,52,124593.699002949,2396.03267313364
C05267,45,86511.4291434219,1922.47620318715
C05268,42,84501.7590433984,2011.94664389044
C05269,56,147328.404302353,2630.86436254202
C05270,50,112300.209956508,2246.00419913016
C05271,58,111605.844689424,1924.23870154179
C05272,47,115846.646548532,2464.82226699004
C05273,29,51995.2647616703,1792.94016419553
C05274,52,93937.6995370778,1806.49422186688
C05275,44,116138.84788262,2639.51927005955
C05276,52,135987.935236827,2615.15260070822
C05277,52,123491.073923725,2374.82834468701
C05278,54,97325.6129403743,1802.32616556249
C05279,52,132757.870395724,2553.03596914853
C05280,44,93273.8635406074,2119.86053501381
C05281,45,67446.989017607,1498.82197816904
C05282,43,106616.993322865,2479.46496099687
C05283,38,72143.1117504683,1898.5029408018
C05284,56,100229.39480048,1789.81062143715
C05285,48,151328.099116059,3152.66873158456
C05286,49,117495.393432967,2397.86517210136
C05287,46,94773.8907813578,2060.30197350778
C05288,46,87442.1178313615,1900.9156050296
C05289,49,114068.835343628,2327.93541517608
C05290,59,110455.9635437,1872.13497531694
C05291,44,90494.1402944014,2056.68500669094
C05292,48,90701.9841315053,1889.62466940636
C05293,49,99477.8539103014,2030.1602838837
C05294,47,97549.8652456294,2075.52904777935
C05295,67,142751.636603038,2130.62144183639
C05296,56,121177.938791396,2163.89176413207
C05297,61,138331.691980187,2267.73265541291
C05298,45,105801.91255454,2351.15361232311
C05299,49,117389.110532613,2395.69613331862
C05300,56,127320.305998979,2273.57689283891
C05301,44,107282.164216018,2438.23100490951
C05302,50,116516.027459679,2330.32054919359
C05303,57,129742.337498996,2276.18135963152
C05304,46,86105.1352802022,1871.85076696092
C05305,58,122114.408738592,2105.42084032055
C05306,50,128125.873635645,2562.5174727129
C05307,43,79518.0176131675,1849.25622356203
C05308,49,129980.81179188,2652.66962840572
C05309,43,107209.735194139,2493.24965567766
C05310,46,94147.4443395275,2046.68357259842
C05311,61,133772.480627086,2192.99148568994
C05312,56,114645.55783815,2047.24210425268
C05313,43,87808.5424534804,2042.05912682513
C05314,53,113790.369672139,2146.98810702149
C05315,57,115819.467596384,2031.92048414709
C05316,52,135229.102643307,2600.55966621744
C05317,54,150558.055411319,2788.11213724665
C05318,45,83064.4429096889,1845.8765091042
C05319,51,130379.196710417,2556.45483745916
C05320,46,85338.7401548289,1855.19000336585
C05321,41,68179.0273159846,1662.90310526792
C05322,45,92188.204307704,2048.62676239342
C05323,41,86259.5453857055,2103.89135087087
C05324,43,87845.2598978613,2042.9130208805
C05325,49,149578.235911243,3052.61705941312
C05326,46,103174.635225937,2242.92685273776
C05327,39,73617.1380115915,1887.61892337414
C05328,53,134178.421820668,2531.66833623901
C05329,45,98708.7219482673,2193.52715440594
C05330,49,117686.010152224,2401.75530922906
C05331,53,76646.8549667263,1446.16707484389
C05332,56,151211.507238782,2700.20548640682
C05333,59,131944.468283359,2236.34692005694
C05334,42,116595.236584587,2776.07706153778
C05335,56,123838.241858188,2211.39717603906
C05336,43,123441.615682572,2870.73524843191
C05337,49,111047.651621383,2266.27860451801
C05338,44,107799.068634115,2449.97883259353
C05339,46,109577.581769761,2382.1213428209
C05340,54,81520.1866895418,1509.63308684337
C05341,62,195828.02284137,3158.51649744146
C05342,58,164979.174988695,2844.46853428785
C05343,51,114599.130978378,2247.04178388976
C05344,45,93291.2705460472,2073.13934546772
C05345,50,149279.689733086,2985.59379466171
C05346,46,88603.0521878128,1926.15330843071
C05347,49,97616.7301711242,1992.17816675764
C05348,57,160039.742311856,2807.71477740099
C05349,51,124565.641347262,2442.46355582866
C05350,49,92550.284183825,1888.78130987398
C05351,49,120518.950671,2459.57042185715
C05352,49,94102.411444501,1920.45737641839
C05353,64,178639.005034479,2791.23445366374
C05354,58,134160.876648919,2313.11856291239
C05355,40,63583.3071891138,1589.58267972785
C05356,56,177824.849318521,3175.44373783073
C05357,48,112858.818410666,2351.22538355555
C05358,61,104693.539558845,1716.28753375156
C05359,43,127304.659867312,2960.57348528633
C05360,47,118469.719269203,2520.63232487666
C05361,65,175605.588971729,2701.6244457189
C05362,40,94329.4150733795,2358.23537683449
C05363,48,143630.915922591,2992.31074838731
C05364,62,137635.971696231,2219.93502735857
C05365,50,94839.935293042,1896.79870586084
C05366,52,105087.014715851,2020.90412915098
C05367,50,112270.489625533,2245.40979251066
C05368,40,76747.2247068914,1918.68061767228
C05369,39,83583.1822790314,2143.15851997516
C05370,42,76638.9283207687,1824.73638858973
C05371,57,141348.112331818,2479.79144441787
C05372,54,137705.087259823,2550.09420851523
C05373,43,91295.8976945303,2123.16041150071
C05374,56,132276.871980149,2362.08699964552
C05375,47,125934.22876095,2679.4516757649
C05376,31,76748.821415499,2475.76843275803
C05377,47,84247.4212887926,1792.49832529346
C05378,40,124806.318238867,3120.15795597169
C05379,54,131331.430864003,2432.06353451857
C05380,45,92979.8055421235,2066.21790093608
C05381,48,111875.519489696,2330.73998936866
C05382,48,88548.0704738285,1844.75146820476
C05383,50,140947.692142838,2818.95384285675
C05384,38,94862.0009409156,2496.36844581357
C05385,58,134512.793449374,2319.18609395472
C05386,46,106634.10603416,2318.13273987304
C05387,56,152243.557962929,2718.63496362373
C05388,58,125959.085438212,2171.70836962435
C05389,42,83339.1645278655,1984.26582209204
C05390,44,122982.04235595,2795.04641718069
C05391,67,152641.351266377,2278.22912337876
C05392,55,98568.8897132992,1792.1616311509
C05393,49,120950.116982737,2468.36973434158
C05394,50,103165.517310908,2063.31034621816
C05395,56,156596.512655983,2796.36629742826
C05396,54,149345.890910114,2765.66464648359
C05397,47,98059.9504429505,2086.38192431809
C05398,43,136472.021824723,3173.76794941216
C05399,47,102470.487746943,2180.22314355197
C05400,41,99692.1480045166,2431.51580498821
C05401,60,138201.697202946,2303.3616200491
C05402,45,101033.261990851,2245.18359979668
C05403,47,115622.543619719,2460.05411956848
C05404,42,102735.893840085,2446.09271047821
C05405,59,140499.055240658,2381.33991933318
C05406,61,123908.06336686,2031.27972732557
C05407,53,130249.747941068,2457.54241398242
C05408,48,105395.69851155,2195.74371899063
C05409,52,112785.851052766,2168.95867409166
C05410,47,125168.041230481,2663.1498134145
C05411,44,102563.169837401,2330.9811326682
C05412,48,77577.9458381376,1616.2072049612
C05413,43,91856.0557642888,2136.18734335555
C05414,55,114858.192306438,2088.33076920797
C05415,46,104175.604305246,2264.68705011404
C05416,52,108683.760453377,2090.0723164111
C05417,57,145822.217887553,2558.28452434304
C05418,56,145212.429114961,2593.07909133858
C05419,58,135991.043012152,2344.67315538193
C05420,53,95838.0976202725,1808.26599283533
C05421,51,80161.2910781781,1571.79002114075
C05422,50,132506.093153577,2650.12186307153
C05423,46,95616.4954768377,2078.61946688778
C05424,49,116795.012130856,2383.57167613992
C05425,54,126587.490732239,2344.21279133776
C05426,49,127312.004696979,2598.20417748936
C05427,46,108715.847338862,2363.38798562743
C05428,54,101446.889437427,1878.64610069309
C05429,51,132564.836047171,2599.31051072883
C05430,52,113552.827460777,2183.70822039955
C05431,62,162399.630335923,2619.34887638586
C05432,50,144615.121249234,2892.30242498468
C05433,49,145182.032801294,2962.89862859783
C05434,54,144975.458135533,2684.73070621358
C05435,60,141079.037250241,2351.31728750401
C05436,58,113296.890415553,1953.39466233712
C05437,54,82975.4024195117,1536.58152628725
C05438,62,186840.276856206,3013.55285251945
C05439,47,120342.235273023,2560.47309091538
C05440,48,119366.586856579,2486.80389284539
C05441,52,117957.926099229,2268.4216557544
C05442,54,114187.307441334,2114.5797674321
C05443,59,145586.345622948,2467.56518004997
C05444,58,119207.822428098,2055.30728324308
C05445,50,109191.915217318,2183.83830434636
C05446,58,126257.142713804,2176.84728816903
C05447,58,123803.380666393,2134.5410459723
C05448,37,110218.209047804,2978.87051480551
C05449,50,103344.496229902,2066.88992459804
C05450,39,121926.547065786,3126.32171963554
C05451,42,110301.547494838,2626.22732130567
C05452,46,113279.70418459,2462.6022648824
C05453,54,122470.132184857,2267.96541083069
C05454,52,95390.0363287082,1834.42377555208
C05455,66,144436.012130015,2188.42442621235
C05456,36,73428.7167966991,2039.68657768608
C05457,62,160753.581457474,2592.799700927
C05458,54,102070.937548341,1890.20254719151
C05459,56,174824.058383346,3121.8581854169
C05460,48,89851.1442207432,1871.89883793215
C05461,40,115764.396191921,2894.10990479802
C05462,51,126257.319974558,2475.63372499134
C05463,44,91615.7116851674,2082.17526557199
C05464,48,132057.102002457,2751.18962505118
C05465,44,87335.8360918586,1984.90536572406
C05466,45,90409.2133917042,2009.09363092676
C05467,32,66797.5980867274,2087.42494021023
C05468,50,126419.651922249,2528.39303844497
C05469,50,132727.232412017,2654.54464824034
C05470,51,100165.293000701,1964.02535295491
C05471,50,112378.385385667,2247.56770771334
C05472,46,101072.116055571,2197.21991425155
C05473,44,125843.859595203,2860.08771807279
C05474,51,102587.94044523,2011.52824402411
C05475,48,123016.370698352,2562.84105621566
C05476,43,120796.031623041,2809.21003774514
C05477,44,88039.5074684235,2000.89789700962
C05478,52,137312.67250496,2640.62831740307
C05479,46,116147.132639927,2524.93766608537
C05480,53,121735.195236625,2296.89047616274
C05481,49,126834.00748359,2588.44913231817
C05482,43,73123.0078628655,1700.53506657827
C05483,60,113593.660875248,1893.22768125413
C05484,52,147224.746702389,2831.24512889209
C05485,47,140348.585535584,2986.14011777838
C05486,42,94128.8075575976,2241.1620847047
C05487,47,126365.669296025,2688.63126161755
C05488,60,127344.489827089,2122.40816378482
C05489,48,94308.4606268716,1964.75959639316
C05490,47,146835.364661642,3124.15669492856
C05491,50,97189.6918973936,1943.79383794787
C05492,42,105209.633447234,2504.99127255318
C05493,52,122482.711635168,2355.43676221477
C05494,53,135757.369921535,2561.45980984028
C05495,59,141392.190899676,2396.47781185892
C05496,60,135215.289371686,2253.58815619476
C05497,54,127219.971497521,2355.92539810224
C05498,33,88021.8307925811,2667.32820583579
C05499,42,89458.079292596,2129.95426887133
C05500,44,70874.4593423748,1610.78316687215
C05501,51,102319.626849975,2006.26719313677
C05502,54,120588.215792747,2233.1151072731
C05503,41,78629.1421345043,1917.78395450011
C05504,49,106083.659539262,2164.9726436584
C05505,48,136711.372730087,2848.15359854347
C05506,53,118981.917398233,2244.94183770251
C05507,34,82157.6592105372,2416.40174148639
C05508,39,98711.2204135861,2531.0569336817
C05509,49,123292.73765077,2516.17831940347
C05510,54,133558.918635326,2473.31330806159
C05511,48,95724.2510533668,1994.25523027847
C05512,52,120977.772416729,2326.49562339863
C05513,55,104829.44359463,1905.98988353873
C05514,40,128464.313278197,3211.60783195493
C05515,59,144142.836336379,2443.09892095557
C05516,62,147179.393691254,2373.86118856861
C05517,49,96543.4829941032,1970.27516314496
C05518,45,114867.050428735,2552.60112063855
C05519,51,120381.714528674,2360.42577507204
C05520,51,148049.160245938,2902.92471070466
C05521,47,89663.8855657719,1907.74224608025
C05522,49,108480.576132236,2213.88930882115
C05523,59,140691.922794537,2384.60886092435
C05524,40,77223.0605593784,1930.57651398446
C05525,42,126860.679213691,3020.49236223073
C05526,49,134737.179185696,2749.73835072849
C05527,44,79998.5932749885,1818.14984715883
C05528,63,174679.137821052,2772.68472731828
C05529,41,101734.542637021,2481.33030822003
C05530,47,99260.2265345179,2111.91971350038
C05531,56,104310.487182591,1862.68727111769
C05532,50,121121.866948321,2422.43733896643
C05533,55,142757.534966375,2595.59154484318
C05534,35,102360.80683395,2924.59448097
C05535,53,99271.5785502308,1873.04865189115
C05536,53,126594.834867547,2388.58178995371
C05537,35,43186.1242054685,1233.88926301339
C05538,62,104339.264835991,1682.89136832244
C05539,56,97167.9017696637,1735.14110302971
C05540,49,133169.003842981,2717.73477230573
C05541,37,76004.0037499903,2054.16226351325
C05542,54,155460.721285332,2878.90224602467
C05543,47,88835.9590979231,1890.12678931751
C05544,60,118575.282508486,1976.25470847476
C05545,44,135390.697025519,3077.06129603453
C05546,70,183666.467173363,2623.80667390519
C05547,40,85669.2647615437,2141.73161903859
C05548,58,121502.740243967,2094.87483179254
C05549,53,123131.20670184,2323.23031512905
C05550,45,94439.6579178735,2098.65906484163
C05551,41,115141.43989401,2808.32780229293
C05552,50,105031.76816884,2100.63536337679
C05553,54,147958.792638421,2739.97764145223
C05554,65,137894.301624356,2121.45079422085
C05555,54,118108.22614915,2187.18937313241
C05556,53,115799.998063135,2184.90562383274
C05557,54,135793.272994847,2514.69024064532
C05558,54,158042.244695831,2926.70823510797
C05559,52,126202.635811576,2426.97376560722
C05560,46,93164.5257987355,2025.31577823338
C05561,47,100243.289420698,2132.83594512124
C05562,59,148488.148816273,2516.74828502157
C05563,51,110656.640434823,2169.73804774162
C05564,50,122766.506802518,2455.33013605037
C05565,53,105263.382346348,1986.10155370467
C05566,47,86853.2075384757,1847.94058592501
C05567,66,196913.429646249,2983.53681282195
C05568,42,107516.994155288,2559.92843226876
C05569,53,116140.575158434,2191.3316067629
C05570,47,122245.912263916,2600.97685667907
C05571,46,125957.295589094,2738.20207802379
C05572,56,129466.226755424,2311.89690634685
C05573,46,117564.960816528,2555.76001775061
C05574,49,77602.1312351766,1583.7169639832
C05575,53,136849.577195163,2582.06749424836
C05576,40,96386.8641518592,2409.67160379648
C05577,41,76297.3880086925,1860.91190265104
C05578,35,83300.0818660033,2380.00233902866
C05579,40,99106.7751666123,2477.66937916531
C05580,52,110026.799377191,2115.89998802289
C05581,67,144653.104956304,2159.001566512
C05582,46,96666.4815891529,2101.44525193811
C05583,45,99374.9861950044,2208.33302655565
C05584,65,146993.047813236,2261.43150481902
C05585,47,101741.900862734,2164.72129495178
C05586,57,122813.341119416,2154.62001963887
C05587,42,91044.0317907982,2167.71504263805
C05588,55,84510.5496928529,1536.55544896096
C05589,49,97640.7693275207,1992.66876178614
C05590,48,122648.364478559,2555.17425996997
C05591,42,66720.6896516999,1588.58784885
C05592,43,94343.8274254127,2194.04249826541
C05593,52,129425.854450484,2488.95873943238
C05594,49,112942.124785386,2304.94132215073
C05595,47,107466.787496907,2286.5273935512
C05596,59,144319.11868854,2446.08675743288
C05597,41,70936.0079136564,1730.14653447942
C05598,55,123898.672722724,2252.70314041316
C05599,47,112843.5632204,2400.9268770298
C05600,50,100064.320849609,2001.28641699219
C05601,55,91518.1765338587,1663.96684607016
C05602,52,110076.563036249,2116.85698146633
C05603,46,118302.7181617,2571.79822090653
C05604,51,169961.506653854,3332.57856184027
C05605,43,70368.6193932362,1636.47952077293
C05606,45,82156.3427940558,1825.69650653457
C05607,52,101093.180710078,1944.09962903996
C05608,51,97106.7486852336,1904.0538957889
C05609,37,91422.3496770934,2470.87431559712
C05610,53,94109.1573429607,1775.64447816907
C05611,56,113719.795332753,2030.71063094201
C05612,40,78033.1356488806,1950.82839122202
C05613,48,91974.8015411957,1916.14169877491
C05614,36,95003.2375319068,2638.97882033074
C05615,52,93651.0672784491,1800.9820630471
C05616,48,119300.199256954,2485.4208178532
C05617,50,96897.641871293,1937.95283742586
C05618,51,118432.65178918,2322.20885861138
C05619,52,56498.5110301732,1086.50982750333
C05620,48,97197.031649031,2024.93815935481
C05621,38,74492.7977243997,1960.33678222105
C05622,46,129018.348266817,2804.74670145254
C05623,43,94463.0268655134,2196.81457826775
C05624,52,103394.062674052,1988.34735911639
C05625,48,105412.348784141,2196.09059966961
C05626,45,113222.304463722,2516.05121030492
C05627,52,118817.973398209,2284.96102688863
C05628,55,109058.594119698,1982.88352944905
C05629,42,76992.183556178,1833.14722752805
C05630,35,62166.5692914933,1776.18769404266
C05631,56,92323.9529857485,1648.64201760265
C05632,49,80506.5523115572,1642.99086350117
C05633,63,145959.21532491,2316.81294166523
C05634,50,153138.777802688,3062.77555605376
C05635,53,121345.512671699,2289.53797493771
C05636,45,111818.536369379,2484.85636376397
C05637,49,137824.960741715,2812.75430085132
C05638,55,118099.130135382,2147.2569115524
C05639,51,149848.280449797,2938.201577447
C05640,47,95619.8684950788,2034.46528712934
C05641,56,133234.002981105,2379.17862466259
C05642,43,87229.0651972114,2028.58291156306
C05643,49,102599.275143175,2093.86275802398
C05644,50,127955.367667766,2559.10735335533
C05645,48,113834.198205467,2371.54579594723
C05646,49,126814.659710649,2588.05427980917
C05647,50,157576.489299619,3151.52978599238
C05648,50,119658.052853387,2393.16105706774
C05649,55,149429.352050271,2716.89731000493
C05650,46,106579.723294802,2316.95050640875
C05651,47,115544.671372311,2458.39726324065
C05652,43,90971.4807047313,2115.61583034259
C05653,58,129062.000985605,2225.20691354492
C05654,68,157560.071485643,2317.05987478886
C05655,50,126594.86651762,2531.8973303524
C05656,61,146374.284210679,2399.57842968326
C05657,47,75244.4986831754,1600.94678049309
C05658,46,83660.7622454602,1818.7122227274
C05659,50,103282.422323547,2065.64844647095
C05660,51,113317.620843924,2221.91413419459
C05661,48,92859.6189142569,1934.57539404702
C05662,55,133803.030663194,2432.78237569444
C05663,46,161192.215986224,3504.17860839618
C05664,55,174477.138705072,3172.31161281949
C05665,55,148799.585181576,2705.44700330138
C05666,53,119129.752490215,2247.73117906065
C05667,46,130149.723375449,2829.34181250976
C05668,63,132378.462181244,2101.24543144832
C05669,49,89171.7971107604,1819.83259409715
C05670,53,144586.078415538,2728.0392153875
C05671,56,139137.13559284,2484.591707015
C05672,47,120066.545691882,2554.60735514643
C05673,47,127344.821129884,2709.46427935922
C05674,53,123055.720969337,2321.80605602523
C05675,51,123188.204187746,2415.45498407344
C05676,46,85977.6427851136,1869.07919098073
C05677,42,107900.852571664,2569.06791837295
C05678,54,128979.566934646,2388.51049878974
C05679,45,101544.06105597,2256.53469013266
C05680,42,90222.7228558497,2148.16006799642
C05681,44,112010.032626926,2545.68255970287
C05682,43,88996.9501557337,2069.69651524962
C05683,65,183763.696072319,2827.13378572799
C05684,59,113407.479937871,1922.16067691307
C05685,52,86817.6311894726,1669.56983056678
C05686,46,97890.3490661817,2128.05106665612
C05687,45,130709.07655309,2904.64614562423
C05688,49,117810.48275297,2404.29556638714
C05689,43,100135.453341353,2328.73147305472
C05690,51,121365.324976332,2379.71225443788
C05691,45,81429.5637473578,1809.5458610524
C05692,46,111027.377452815,2413.63864027858
C05693,49,129094.455919277,2634.58073304647
C05694,43,81723.0920215861,1900.53702375782
C05695,54,107852.29218158,1997.26467002926
C05696,54,123254.030064135,2282.48203822471
C05697,52,79716.2043978707,1533.00393072828
C05698,50,150598.670820589,3011.97341641179
C05699,48,111158.892120944,2315.81025251967
C05700,54,93922.6839184835,1739.3089614534
C05701,56,92065.395792888,1644.024924873
C05702,44,98593.8681135152,2240.76972985262
C05703,52,122564.730695105,2357.01405182893
C05704,52,103674.900461725,1993.7480858024
C05705,49,114738.017456166,2341.59219298298
C05706,48,125677.086114286,2618.27262738097
C05707,52,133546.921344826,2568.21002586204
C05708,57,140074.120691463,2457.44071388532
C05709,59,126445.946858688,2143.15164167268
C05710,45,91557.4163810817,2034.60925291293
C05711,46,154603.344046725,3360.94226188533
C05712,61,132133.436789992,2166.12191459003
C05713,55,139696.219819181,2539.93126943966
C05714,46,102663.712284157,2231.81983226428
C05715,53,155154.822677095,2927.4494844735
C05716,66,95601.402761477,1448.50610244662
C05717,43,109974.638724666,2557.54973778293
C05718,46,94831.8001856745,2061.56087360162
C05719,56,132373.513444592,2363.81274008201
C05720,43,111945.780051934,2603.39023376591
C05721,57,119541.553754637,2097.22024130943
C05722,54,107541.494715947,1991.50916140643
C05723,58,120487.693499894,2077.37402586024
C05724,39,89190.0704283186,2286.9248827774
C05725,43,108324.151483126,2519.16631356107
C05726,43,82004.4285340742,1907.07973335056
C05727,39,102758.888011687,2634.84328235094
C05728,44,109730.790303344,2493.88159780327
C05729,45,113379.532006028,2519.54515568952
C05730,40,108214.829671525,2705.37074178812
C05731,43,126712.830250218,2946.81000581903
C05732,49,88823.3611955312,1812.72165705166
C05733,49,137040.423943064,2796.74334577681
C05734,52,176901.799727938,3401.95768707574
C05735,49,118300.62223615,2414.29841298265
C05736,44,87058.3650633454,1978.59920598512
C05737,49,134411.361654447,2743.08901335605
C05738,42,115132.67580296,2741.25418578477
C05739,44,92555.9488489772,2103.54429202221
C05740,48,80665.4192796426,1680.52956832589
C05741,45,90840.2496719192,2018.67221493154
C05742,57,158771.455146258,2785.46412537295
C05743,47,85642.815739973,1822.1875689356
C05744,47,93036.1382857536,1979.4923039522
C05745,44,73792.9275927554,1677.11199074444
C05746,51,104398.421763018,2047.02787770624
C05747,49,94477.384998326,1928.10989792502
C05748,47,134975.366529842,2871.81630914557
C05749,53,129028.285520639,2434.49595321959
C05750,50,163073.819006521,3261.47638013042
C05751,43,97664.0099729218,2271.2560458819
